Time Sec,Time Nsec,Lo ADC A-CH0,Lo ADC A-CH1,Lo ADC A-CH2,Lo ADC A-CH3,Lo ADC A-CH4,Lo ADC A-CH5,Lo ADC A-CH6,Lo ADC A-CH7,Lo ADC A-CH8,Lo ADC A-CH9,Lo ADC A-CH11,Lo ADC A-CH12,Lo ADC A-CH14,IMU Pos East,IMU Pos North,IMU Pos Up,IMU Att Yaw,IMU Att Roll,IMU Att Y Rate,IMU Att R Rate,IMU Bias GyroZ,GPS Pos Ant E,GPS Pos Ant N,GPS Pos Ant U,GPS Heading,GPS HeadingRaw,GPS Horz Vel,GPS Pos Type,Gyro Z,Steering Angle,Track Speed,Gear Lever,XTE,Cmd Angle,FF Angle,Path Heading,Steering PWM1,Steering PWM2,PID cmd 1,PID cmd 2,Cmd Pressure 1,Cmd Pressure 2,Valve Press. 1,Valve Press. 2,Cmd Yaw Rate,Control Volts,Engine RPM,System State,Swath Offset,Veh Direction,NVD Xcorr,GHF Heading
1373639254,942000000,37.5,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.100564002990723,4.98046875,0.0029589843470603228,0.0,0.0029589843470603228,-86.96936435713747,52.630043781328816,22.613292834713366,298.2240295410156,3.8459107875823975,-0.20144356787204742,-0.014981657266616821,-0.12365391850471497,-87.18517406288282,52.971948474678356,25.616635869257152,296.1967468261719,298.26123046875,0.9820634722709656,4,-0.3250975012779236,-0.44385188817977905,0.0,1,0.8218782544136047,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,7.364703196799383e-05,300.34228515625
1373639254,962000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.107333183288574,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-86.98667103513458,52.63933132026704,22.613292834713366,298.2200012207031,3.8485677242279053,-0.007984384894371033,0.132847398519516,-0.1236538365483284,-87.18517406288282,52.971948474678356,25.616635869257152,296.1967468261719,298.26123046875,0.9820634722709656,4,-0.13163818418979645,-0.44385188817977905,0.0,1,0.8224327564239502,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,7.364703196799383e-05,300.34228515625
1373639254,982000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.120871543884277,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.00397773734608,52.648618812639135,22.613292834713366,298.2198486328125,3.844508409500122,-0.05399032682180405,-0.20296335220336914,-0.12365385890007019,-87.18517406288282,52.971948474678356,25.616635869257152,296.1967468261719,298.26123046875,0.9820634722709656,4,-0.17764419317245483,-0.44385188817977905,0.0,1,0.8229873180389404,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,7.364703196799383e-05,300.34228515625
1373639255,2000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98291015625,14.114102363586426,4.976806640625,0.0029589843470603228,0.0,0.0029589843470603228,-87.02128461650886,52.657905973460394,22.613292834713366,298.21875,3.8390326499938965,0.0753428116440773,-0.27378734946250916,-0.12365380674600601,-87.18517406288282,52.971948474678356,25.616635869257152,296.1967468261719,298.26123046875,0.9820634722709656,4,-0.04831096529960632,-0.44385188817977905,0.0,1,0.8235422372817993,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,300.34228515625
1373639255,22000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.97802734375,14.107333183288574,4.979248046875,0.0029589843470603228,0.0,0.0029589843470603228,-87.0385912498025,52.66719359528633,22.613292834713366,298.22027587890625,3.8394229412078857,-0.007369552738964558,0.01950952410697937,-0.1236538365483284,-87.18517406288282,52.971948474678356,25.616635869257152,296.1967468261719,298.26123046875,0.9820634722709656,4,-0.13102340698242188,-0.44385188817977905,0.0,1,0.8240966200828552,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,300.34228515625
1373639255,42000000,37.625,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.107333183288574,4.981689453125,0.0029589843470603228,0.0,0.0029589843470603228,-87.05589790731051,52.676481171477455,22.613292834713366,298.2201232910156,3.848381519317627,-0.07924147695302963,0.4479292631149292,-0.12365386635065079,-87.18517406288282,52.971948474678356,25.616635869257152,296.1967468261719,298.26123046875,0.9820634722709656,4,-0.2028953582048416,-0.44385188817977905,0.0,1,0.8246510624885559,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,300.34228515625
1373639255,62000000,37.625,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.981689453125,14.107333183288574,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.07646512037847,52.6843304724419,22.61138689146469,298.197509765625,3.8605923652648926,0.23823900520801544,0.6105442047119141,-0.12169340997934341,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,0.1165456622838974,-0.44385188817977905,0.0,1,0.8280754089355469,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,82000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.100564002990723,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.09404932877753,52.693759951459754,22.61138689146469,298.2023010253906,3.8653371334075928,0.49998581409454346,0.23723290860652924,-0.12169330567121506,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,0.3782925605773926,-0.44385188817977905,0.0,1,0.828644871711731,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,102000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.6591796875,4.97802734375,2.2412109375,4.98046875,14.087024688720703,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.11163189432357,52.703192493597555,22.61138689146469,298.2122802734375,3.8687257766723633,0.43594005703926086,0.16943174600601196,-0.12169333547353745,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,0.3142467141151428,-0.44385188817977905,0.0,1,0.8292108178138733,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,122000000,37.625,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.080255508422852,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.12921302377019,52.71262771328776,22.61138689146469,298.22100830078125,3.870645523071289,0.21194058656692505,0.09599010646343231,-0.12169342488050461,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,0.09024712443351746,-0.44385188817977905,0.0,1,0.8297737240791321,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,142000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.6591796875,4.97802734375,2.2412109375,4.979248046875,14.093793869018555,4.979248046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.14679345472489,52.72206423496692,22.61138689146469,298.2252502441406,3.873166084289551,0.01843489333987236,0.12602530419826508,-0.12169349938631058,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,-0.1032586470246315,-0.44385188817977905,0.0,1,0.8303351998329163,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,162000000,37.625,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.100564002990723,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.16437382421229,52.73150086933612,22.61138689146469,298.2256164550781,3.876962900161743,-0.19800837337970734,0.18983550369739532,-0.12169358879327774,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,-0.31970199942588806,-0.44385188817977905,0.0,1,0.8308965563774109,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,182000000,37.625,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.981689453125,14.093793869018555,4.979248046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.18195484748814,52.74093628553538,22.61138689146469,298.2216491699219,3.8794431686401367,-0.24023514986038208,0.12401464581489563,-0.12169360369443893,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,-0.3619287610054016,-0.44385188817977905,0.0,1,0.8314592838287354,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,4.245751551934518e-05,297.6878356933594
1373639255,202000000,37.625,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.981689453125,14.093793869018555,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-87.19953666052554,52.75037023210763,22.61138689146469,298.21685791015625,3.8811347484588623,-0.3576843738555908,0.08457635343074799,-0.12169364839792252,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,-0.4793780446052551,-0.44385188817977905,0.0,1,0.8320236206054688,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,2.04399134418054e-06,297.6878356933594
1373639255,222000000,37.75,0.022417578846216202,0.015824174508452415,0.0,0.660400390625,4.97802734375,2.2412109375,4.98046875,14.114102363586426,4.98046875,0.0029589843470603228,0.0,0.0029589843470603228,-87.21711965447996,52.75980197796463,22.61138689146469,298.2096862792969,3.8778443336486816,-0.23456165194511414,-0.16451899707317352,-0.12169360369443893,-87.36006761272074,53.065229608178925,25.614632706157863,298.9657287597656,298.10626220703125,0.9976465702056885,4,-0.3562552332878113,-0.44385188817977905,0.0,1,0.8325905203819275,37.0099983215332,0.0,299.83770751953125,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,2.04399134418054e-06,297.6878356933594
